2773,Death Wish (1974),1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2774,Death Wish 2 (1982),1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2775,Death Wish 3 (1985),1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2776,Death Wish 4: The Crackdown (1987),1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2777,Death Wish 5: The Face of Death (1994),1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2778,Double Indemnity (1944),0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0
2779,Dying Young (1991),0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
2780,Cool as Ice (1991),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2781,Teenage Mutant Ninja Turtles (1990),1|0|0|1|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
2782,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),1|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2783,Teenage Mutant Ninja Turtles III (1993),1|1|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2784,Red Dawn (1984),1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0
2785,Band of the Hand (1986),1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2786,Born American (1986),1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
2787,Bloodsport (1988),1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2788,Eyes of Laura Mars (1978),0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
2789,Funny Bones (1995),0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2790,"Good Earth, The (1937)",0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2791,"Good Morning, Vietnam (1987)",0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0
2792,"Good Mother, The (1988)",0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2793,Grumpy Old Men (1993),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2794,Guess Who's Coming to Dinner (1967),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2795,Romeo Must Die (2000),1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0
2796,Here on Earth (2000),0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
2797,Whatever It Takes (2000),0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
2798,"Color of Paradise, The (Rang-e khoda) (1999)",0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2799,Waking the Dead (2000),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
2800,Gothic (1986),0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0
2801,Lord of the Flies (1963),0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
2802,Modern Times (1936),0|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
2803,Solar Crisis (1990),0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0
2804,That's Life! (1986),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2805,Heart and Souls (1993),0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2806,Hud (1963),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0
2807,"Hustler, The (1961)",0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2808,Inherit the Wind (1960),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2809,Dersu Uzala (1975),0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2810,Close Encounters of the Third Kind (1977),0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
2811,"Place in the Sun, A (1951)",0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
2812,Jacob's Ladder (1990),0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0
2813,Empire Records (1995),0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2814,"Bamba, La (1987)",0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2815,Ladyhawke (1985),0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0
2816,Lucas (1986),0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
2817,High Fidelity (2000),0|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
2818,"Road to El Dorado, The (2000)",0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2819,"Skulls, The (2000)",0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
2820,Autopsy (Macchie Solari) (1975),0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
2821,El Dorado (1966),0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
2822,Hook (1991),0|1|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2823,Horror Express (1972),0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
2824,My Chauffeur (1986),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2825,True Grit (1969),0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0
2826,Madame Sousatzka (1988),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2827,Max Dugan Returns (1983),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2828,Midnight Express (1978),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2829,Misery (1990),0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0
2830,Mr. Saturday Night (1992),0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2831,Murphy's Romance (1985),0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
2832,My Life (1993),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2833,Solaris (Solyaris) (1972),0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0|0
2834,Network (1976),0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2835,No Way Out (1987),0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|1|0|0|0|0
2836,North Dallas Forty (1979),0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2837,"Odd Couple, The (1968)",0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2838,"Outlaw Josey Wales, The (1976)",1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0
2839,Black and White (1999),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2840,Frequency (2000),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
2841,Ready to Rumble (2000),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2842,Return to Me (2000),0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
2843,Rules of Engagement (2000),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
2844,Me Myself I (2000),0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
2845,"Bell, Book and Candle (1958)",0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0
2846,Force 10 from Navarone (1978),1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0
2847,How to Stuff a Wild Bikini (1965),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2848,Mystery Train (1989),0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2849,Sacco and Vanzetti (Sacco e Vanzetti) (1971),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2850,Arthur (1981),0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
2851,Bachelor Party (1984),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2852,Parenthood (1989),0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2853,Predator (1987),1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0
2854,"Prince of Tides, The (1991)",0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
2855,"Postman Always Rings Twice, The (1981)",0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0
2856,28 Days (2000),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2857,American Psycho (2000),0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|0|0|0|0
2858,Keeping the Faith (2000),0|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
2859,Where the Money Is (2000),0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2860,East is East (1999),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2861,"Filth and the Fury, The (2000)",0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
2862,Diner (1982),0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2863,Shakes the Clown (1992),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2864,Cabaret (1972),0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
2865,What Ever Happened to Baby Jane? (1962),0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0
2866,Prick Up Your Ears (1987),0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2867,Auntie Mame (1958),0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2868,Guys and Dolls (1955),0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0
2869,"Hunger, The (1983)",0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
2870,Marathon Man (1976),0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0
2871,Caddyshack (1980),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2872,Gossip (2000),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
2873,Love and Basketball (2000),0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
2874,U-571 (2000),1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0
2875,"Virgin Suicides, The (1999)",0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
2876,Jennifer 8 (1992),0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
2877,Limelight (1952),0|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
2878,"Crow: Salvation, The (2000)",1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
2879,"Flintstones in Viva Rock Vegas, The (2000)",0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2880,Where the Heart Is (2000),0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2881,"Big Kahuna, The (2000)",0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2882,Bossa Nova (2000),0|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
2883,"Idiots, The (Idioterne) (1998)",0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2884,Time Code (2000),0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2885,Carnosaur (1993),0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
2886,Carnosaur 2 (1995),0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
2887,Carnosaur 3: Primal Species (1996),0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
2888,"Hidden, The (1987)",1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
2889,Two Moon Junction (1988),0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
2890,Gladiator (2000),1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2891,I Dreamed of Africa (2000),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2892,Up at the Villa (2000),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2893,Human Traffic (1999),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2894,Breathless (1983),1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0
2895,Inferno (1980),0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
2896,"King of Marvin Gardens, The (1972)",0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2897,"Lords of Flatbush, The (1974)",0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2898,Mr. Mom (1983),0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2899,Battlefield Earth (2000),1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
2900,Center Stage (2000),0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
2901,Screwed (2000),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2902,Whipped (2000),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2903,Hamlet (2000),0|0|0|0|0|1|0|1|0|0|0|0|0|1|0|1|0|0|0|0
2904,Anchors Aweigh (1945),0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
2905,Blue Hawaii (1961),0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
2906,G. I. Blues (1960),0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0
2907,Gypsy (1962),0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
2908,King Creole (1958),0|0|0|0|0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0
2909,On the Town (1949),0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0
2910,Pee-wee's Big Adventure (1985),0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2911,Regret to Inform (1998),0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
2912,Roustabout (1964),0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0
2913,"Slipper and the Rose, The (1976)",0|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0
2914,Things Change (1988),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2915,Honeymoon in Vegas (1992),0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
2916,Dinosaur (2000),0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2917,Loser (2000),0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
2918,Road Trip (2000),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2919,Small Time Crooks (2000),0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2920,"Hollywood Knights, The (1980)",0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2921,"Myth of Fingerprints, The (1997)",0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2922,"Twelve Chairs, The (1970)",0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2923,Mission: Impossible II (2000),1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
2924,Shanghai Noon (2000),1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
2925,Better Living Through Circuitry (1999),0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
2926,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2927,Carnival of Souls (1962),0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0
2928,Flying Tigers (1942),1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|0
2929,"Gold Rush, The (1925)",0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
2930,Monsieur Verdoux (1947),0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2931,On Her Majesty's Secret Service (1969),1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
2932,Seven Days in May (1964),0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
2933,"Spy Who Loved Me, The (1977)",1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
2934,Moonraker (1979),1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0
2935,"Man with the Golden Gun, The (1974)",1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
2936,"Woman of Paris, A (1923)",0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2937,"Fighting Seabees, The (1944)",1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0
2938,Big Momma's House (2000),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2939,American Gigolo (1980),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2940,Anguish (Angustia) (1987),0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
2941,"Blood Spattered Bride, The (La novia ensangrentada) (1972)",0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
2942,"Endless Summer, The (1966)",0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
2943,"Guns of Navarone, The (1961)",1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0
2944,Blow-Out (La grande bouffe) (1973),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2945,Quatermass and the Pit (1967),0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
2946,Puppet Master (1989),0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0
2947,Puppet Master II (1991),0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0
2948,Puppet Master III: Toulon's Revenge (1991),0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0
2949,Rent-A-Cop (1988),1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2950,Romeo and Juliet (1968),0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
2951,Stay Tuned (1992),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2952,Story of G.I. Joe (1945),0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
2953,Blazing Saddles (1974),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
2954,Benji (1974),0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2955,Benji the Hunted (1987),0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2956,For the Love of Benji (1977),0|1|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2957,White Christmas (1954),0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0
2958,Eraserhead (1977),0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0
2959,Baraka (1992),0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
2960,"Man with the Golden Arm, The (1955)",0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2961,"Decline of Western Civilization, The (1981)",0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0
2962,"Decline of Western Civilization Part II: The Metal Years, The (1988)",0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
2963,For a Few Dollars More (Per qualche dollaro in più) (1965),1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0
2964,Magnum Force (1973),1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0
2965,Blood Simple (1984),0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0
2966,"Fabulous Baker Boys, The (1989)",0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
2967,Prizzi's Honor (1985),0|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
2968,Flatliners (1990),0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0
2969,Porky's (1982),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2970,Porky's II: The Next Day (1983),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2971,Porky's Revenge (1985),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2972,Private School (1983),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2973,Class of Nuke 'Em High (1986),0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
2974,"Toxic Avenger, The (1985)",0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
2975,"Toxic Avenger, Part II, The (1989)",0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
2976,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
2977,Night of the Creeps (1986),0|0|0|0|1|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0
2978,Predator 2 (1990),1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0
2979,"Running Man, The (1987)",1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
2980,Starman (1984),0|1|0|0|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0
2981,"Brother from Another Planet, The (1984)",0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
2982,Alien Nation (1988),0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|1|0|0|0|0
2983,Mad Max (1979),1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
2984,"Road Warrior, The (Mad Max 2) (1981)",1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
2985,Mad Max Beyond Thunderdome (1985),1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
2986,Bird on a Wire (1990),1|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
2987,Angel Heart (1987),0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|1|0|0|0|0
2988,9 1/2 Weeks (Nine 1/2 Weeks) (1986),0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
2989,Firestarter (1984),0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0
2990,Sleepwalkers (1992),0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
2991,Action Jackson (1988),1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0
2992,Sarafina! (1992),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2993,Soapdish (1991),0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2994,"Long Walk Home, The (1990)",0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2995,Clara's Heart (1988),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2996,Burglar (1987),0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2997,Gone in 60 Seconds (2000),1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2998,American Pimp (1999),0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
2999,Love's Labour's Lost (2000),0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
3000,Sunshine (1999),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
3001,Trixie (2000),0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
3002,Hamlet (1990),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
3003,Coming Home (1978),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0
3004,American Pop (1981),0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
3005,Assault on Precinct 13 (1976),1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
3006,Near Dark (1987),0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
3007,One False Move (1992),0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|1|0|0|0|0
3008,Shaft (1971),1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0
3009,"Conversation, The (1974)",0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
3010,"Fury, The (1978)",0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
3011,"Paper Chase, The (1973)",0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
3012,Prince of the City (1981),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
3013,Serpico (1973),0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
3014,"Ace in the Hole (Big Carnival, The) (1951)",0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
3015,Lonely Are the Brave (1962),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0
3016,"Sugarland Express, The (1974)",0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
3017,Trouble in Paradise (1932),0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
3018,Big Trouble in Little China (1986),1|1|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
3019,Badlands (1973),0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0
3020,Battleship Potemkin (1925),0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0
3021,Boys and Girls (2000),0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
3022,Shaft (2000),1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0
3023,Titan A.E. (2000),1|1|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
